CMDLINE /Users/Q642074/miniconda3/envs/qiro/bin/python time_test_run.py
MEM 394.281250 1701179454.3339
MEM 394.281250 1701179454.4420
MEM 394.281250 1701179454.5500
MEM 394.281250 1701179454.6579
MEM 394.281250 1701179454.7658
MEM 394.281250 1701179454.8738
MEM 394.281250 1701179454.9819
MEM 394.281250 1701179455.0897
MEM 394.281250 1701179455.1980
MEM 394.281250 1701179455.3059
MEM 394.281250 1701179455.4140
MEM 394.281250 1701179455.5220
MEM 394.281250 1701179455.6299
MEM 394.281250 1701179455.7379
MEM 394.281250 1701179455.8458
MEM 394.281250 1701179455.9538
MEM 394.281250 1701179456.0594
MEM 394.281250 1701179456.1662
MEM 394.281250 1701179456.2745
MEM 394.281250 1701179456.3824
MEM 394.281250 1701179456.4904
MEM 394.281250 1701179456.5983
MEM 394.281250 1701179456.7062
MEM 394.281250 1701179456.8141
MEM 394.281250 1701179456.9221
MEM 394.281250 1701179457.0300
MEM 394.281250 1701179457.1379
MEM 394.281250 1701179457.2460
MEM 394.281250 1701179457.3540
MEM 394.281250 1701179457.4620
MEM 394.281250 1701179457.5699
MEM 394.281250 1701179457.6779
MEM 394.281250 1701179457.7858
MEM 394.281250 1701179457.8937
MEM 394.281250 1701179458.0016
MEM 394.281250 1701179458.1097
MEM 394.281250 1701179458.2178
MEM 394.281250 1701179458.3258
MEM 394.281250 1701179458.4338
MEM 394.281250 1701179458.5417
MEM 394.281250 1701179458.6496
MEM 394.281250 1701179458.7576
MEM 394.281250 1701179458.8655
MEM 394.281250 1701179458.9734
MEM 394.281250 1701179459.0813
MEM 394.281250 1701179459.1893
MEM 394.281250 1701179459.2972
MEM 394.281250 1701179459.4052
MEM 394.281250 1701179459.5131
MEM 394.281250 1701179459.6210
MEM 394.281250 1701179459.7289
MEM 394.281250 1701179459.8368
MEM 394.281250 1701179459.9447
MEM 394.281250 1701179460.0527
MEM 394.281250 1701179460.1605
MEM 394.281250 1701179460.2685
MEM 394.281250 1701179460.3768
MEM 394.281250 1701179460.4818
MEM 394.281250 1701179460.5897
MEM 394.281250 1701179460.6976
MEM 394.281250 1701179460.8055
MEM 394.281250 1701179460.9135
MEM 394.281250 1701179461.0214
MEM 394.281250 1701179461.1277
MEM 394.281250 1701179461.2356
MEM 394.281250 1701179461.3434
MEM 394.281250 1701179461.4511
MEM 394.281250 1701179461.5590
MEM 394.281250 1701179461.6670
MEM 394.281250 1701179461.7749
MEM 394.281250 1701179461.8829
MEM 394.281250 1701179461.9909
MEM 394.281250 1701179462.0989
MEM 394.281250 1701179462.2045
MEM 394.281250 1701179462.3142
MEM 394.281250 1701179462.4205
MEM 394.281250 1701179462.5310
MEM 394.281250 1701179462.6392
MEM 394.281250 1701179462.7608
MEM 393.343750 1701179462.8702
MEM 393.343750 1701179462.9987
MEM 392.984375 1701179463.1070
MEM 392.984375 1701179463.2107
MEM 392.781250 1701179463.3184
MEM 392.781250 1701179463.4263
MEM 392.968750 1701179463.5344
MEM 392.968750 1701179463.6407
MEM 392.968750 1701179463.7487
MEM 392.968750 1701179463.8525
MEM 392.968750 1701179463.9605
MEM 392.984375 1701179464.0686
MEM 392.984375 1701179464.1767
MEM 389.375000 1701179464.2845
MEM 389.375000 1701179464.3927
MEM 389.375000 1701179464.5008
MEM 389.406250 1701179464.6088
MEM 389.406250 1701179464.7141
MEM 389.968750 1701179464.8180
MEM 390.343750 1701179464.9260
MEM 390.343750 1701179465.0339
MEM 390.359375 1701179465.1423
MEM 390.359375 1701179465.2472
MEM 390.359375 1701179465.3552
MEM 390.359375 1701179465.4631
MEM 390.359375 1701179465.5714
MEM 390.359375 1701179465.6792
MEM 390.359375 1701179465.7844
MEM 390.359375 1701179465.8924
MEM 392.015625 1701179466.0003
MEM 392.015625 1701179466.1083
MEM 392.015625 1701179466.2162
MEM 391.953125 1701179466.3242
MEM 391.953125 1701179466.4330
MEM 391.953125 1701179466.5411
MEM 391.953125 1701179466.6490
MEM 391.953125 1701179466.7568
MEM 391.953125 1701179466.8650
MEM 391.953125 1701179466.9730
MEM 391.953125 1701179467.0792
MEM 391.953125 1701179467.1872
MEM 391.953125 1701179467.2951
MEM 391.953125 1701179467.4031
MEM 391.953125 1701179467.5111
MEM 391.953125 1701179467.6178
MEM 391.953125 1701179467.7259
MEM 390.953125 1701179467.8339
MEM 390.953125 1701179467.9420
MEM 390.953125 1701179468.0500
MEM 390.953125 1701179468.1584
MEM 390.953125 1701179468.2666
MEM 390.953125 1701179468.3747
MEM 390.796875 1701179468.4829
MEM 390.546875 1701179468.5869
MEM 390.375000 1701179468.6927
MEM 390.375000 1701179468.8008
MEM 390.390625 1701179468.9123
MEM 389.562500 1701179469.0192
MEM 389.265625 1701179469.1272
MEM 389.265625 1701179469.2352
MEM 389.312500 1701179469.3405
MEM 389.312500 1701179469.4474
MEM 389.593750 1701179469.5554
MEM 389.593750 1701179469.6633
MEM 389.593750 1701179469.7712
MEM 389.812500 1701179469.8792
MEM 389.812500 1701179469.9832
MEM 389.812500 1701179470.0912
MEM 389.812500 1701179470.1975
MEM 389.812500 1701179470.3057
MEM 389.812500 1701179470.4137
MEM 389.109375 1701179470.5217
MEM 386.078125 1701179470.6304
MEM 383.640625 1701179470.7351
MEM 383.265625 1701179470.8432
MEM 383.265625 1701179470.9520
MEM 383.593750 1701179471.0609
MEM 383.562500 1701179471.1648
MEM 383.562500 1701179471.2729
MEM 383.562500 1701179471.3817
MEM 383.578125 1701179471.4863
MEM 383.593750 1701179471.5944
MEM 383.781250 1701179471.7023
MEM 383.781250 1701179471.8096
MEM 383.796875 1701179471.9173
MEM 383.031250 1701179472.0253
MEM 383.031250 1701179472.1333
MEM 383.640625 1701179472.2365
MEM 383.640625 1701179472.3444
MEM 383.656250 1701179472.4499
MEM 383.656250 1701179472.5564
MEM 383.906250 1701179472.6641
MEM 383.906250 1701179472.7719
MEM 383.984375 1701179472.8799
MEM 383.984375 1701179472.9857
MEM 383.984375 1701179473.0937
MEM 383.984375 1701179473.2016
MEM 383.984375 1701179473.3095
MEM 383.984375 1701179473.4164
MEM 384.281250 1701179473.5219
MEM 384.625000 1701179473.6299
MEM 384.625000 1701179473.7378
MEM 384.609375 1701179473.8423
MEM 384.609375 1701179473.9503
MEM 384.609375 1701179474.0583
MEM 384.609375 1701179474.1663
MEM 384.609375 1701179474.2746
MEM 384.609375 1701179474.3828
MEM 384.609375 1701179474.4899
MEM 384.609375 1701179474.5973
MEM 384.609375 1701179474.7053
MEM 381.515625 1701179474.8135
MEM 382.328125 1701179474.9186
MEM 382.328125 1701179475.0264
MEM 380.203125 1701179475.1357
MEM 381.859375 1701179475.2441
MEM 381.859375 1701179475.3486
MEM 381.921875 1701179475.4566
MEM 381.953125 1701179475.5645
MEM 381.953125 1701179475.6731
MEM 381.953125 1701179475.7807
MEM 381.953125 1701179475.8891
MEM 381.953125 1701179475.9944
MEM 382.406250 1701179476.1027
MEM 382.406250 1701179476.2106
MEM 382.406250 1701179476.3188
MEM 381.562500 1701179476.4268
MEM 381.562500 1701179476.5347
MEM 382.671875 1701179476.6427
MEM 383.187500 1701179476.7507
MEM 383.218750 1701179476.8587
MEM 383.390625 1701179476.9666
MEM 383.546875 1701179477.0745
MEM 383.562500 1701179477.1824
MEM 383.375000 1701179477.2864
MEM 383.375000 1701179477.3956
MEM 383.375000 1701179477.5006
MEM 383.375000 1701179477.6085
MEM 383.406250 1701179477.7164
MEM 383.406250 1701179477.8243
MEM 383.421875 1701179477.9278
MEM 383.421875 1701179478.0361
MEM 383.421875 1701179478.1440
MEM 383.468750 1701179478.2520
MEM 383.468750 1701179478.3565
MEM 383.468750 1701179478.4646
MEM 383.468750 1701179478.5726
MEM 383.468750 1701179478.6806
MEM 383.468750 1701179478.7885
MEM 383.468750 1701179478.8964
MEM 386.796875 1701179479.0046
MEM 386.796875 1701179479.1125
MEM 386.796875 1701179479.2204
MEM 386.796875 1701179479.3284
MEM 386.796875 1701179479.4363
MEM 386.796875 1701179479.5442
MEM 386.796875 1701179479.6520
MEM 386.796875 1701179479.7599
MEM 386.796875 1701179479.8632
MEM 386.796875 1701179479.9712
MEM 386.796875 1701179480.0792
MEM 386.796875 1701179480.1871
MEM 386.796875 1701179480.2951
MEM 386.796875 1701179480.4030
MEM 386.796875 1701179480.5110
MEM 386.796875 1701179480.6189
MEM 386.796875 1701179480.7268
MEM 386.796875 1701179480.8348
MEM 386.796875 1701179480.9427
MEM 386.796875 1701179481.0505
MEM 386.796875 1701179481.1588
MEM 386.796875 1701179481.2668
MEM 386.796875 1701179481.3749
MEM 386.796875 1701179481.4828
MEM 386.796875 1701179481.5908
MEM 386.796875 1701179481.6988
MEM 386.796875 1701179481.8067
MEM 386.796875 1701179481.9148
MEM 386.796875 1701179482.0227
MEM 386.796875 1701179482.1272
MEM 386.796875 1701179482.2350
MEM 386.796875 1701179482.3429
MEM 386.796875 1701179482.4508
MEM 386.796875 1701179482.5588
MEM 386.796875 1701179482.6632
MEM 386.796875 1701179482.7711
MEM 386.796875 1701179482.8792
MEM 386.796875 1701179482.9870
MEM 386.796875 1701179483.0949
MEM 386.796875 1701179483.2029
MEM 386.796875 1701179483.3109
MEM 386.796875 1701179483.4189
MEM 386.796875 1701179483.5268
MEM 386.796875 1701179483.6347
MEM 386.796875 1701179483.7425
MEM 386.796875 1701179483.8505
MEM 386.796875 1701179483.9585
MEM 386.796875 1701179484.0664
MEM 386.796875 1701179484.1744
MEM 386.796875 1701179484.2825
MEM 386.796875 1701179484.3904
MEM 386.796875 1701179484.4984
MEM 386.796875 1701179484.6063
MEM 386.796875 1701179484.7142
MEM 386.796875 1701179484.8221
MEM 386.796875 1701179484.9302
MEM 386.796875 1701179485.0380
MEM 386.796875 1701179485.1435
MEM 386.796875 1701179485.2514
MEM 386.796875 1701179485.3594
MEM 386.796875 1701179485.4673
MEM 386.796875 1701179485.5752
MEM 386.796875 1701179485.6831
MEM 386.796875 1701179485.7909
MEM 386.796875 1701179485.8989
MEM 386.796875 1701179486.0069
MEM 386.796875 1701179486.1150
MEM 386.796875 1701179486.2229
MEM 386.796875 1701179486.3309
MEM 386.796875 1701179486.4384
MEM 386.796875 1701179486.5455
MEM 386.796875 1701179486.6538
MEM 386.796875 1701179486.7617
MEM 386.796875 1701179486.8697
MEM 386.890625 1701179486.9732
MEM 386.890625 1701179487.0768
MEM 386.890625 1701179487.1849
MEM 386.890625 1701179487.2929
MEM 386.890625 1701179487.4012
MEM 386.890625 1701179487.5096
MEM 386.890625 1701179487.6157
MEM 386.890625 1701179487.7189
MEM 386.890625 1701179487.8233
MEM 386.890625 1701179487.9272
MEM 386.890625 1701179488.0312
MEM 386.890625 1701179488.1393
MEM 386.890625 1701179488.2450
MEM 386.890625 1701179488.3491
MEM 386.890625 1701179488.4571
MEM 386.890625 1701179488.5654
MEM 386.578125 1701179488.6723
MEM 386.578125 1701179488.7804
MEM 386.578125 1701179488.8884
MEM 386.578125 1701179488.9965
MEM 386.734375 1701179489.1045
MEM 386.734375 1701179489.2099
MEM 386.734375 1701179489.3178
MEM 386.875000 1701179489.4257
MEM 386.875000 1701179489.5337
MEM 386.875000 1701179489.6417
MEM 386.875000 1701179489.7496
MEM 387.812500 1701179489.8575
MEM 387.812500 1701179489.9654
MEM 387.812500 1701179490.0733
MEM 387.812500 1701179490.1812
MEM 387.812500 1701179490.2891
MEM 387.812500 1701179490.3955
MEM 387.812500 1701179490.5034
MEM 387.812500 1701179490.6117
MEM 387.812500 1701179490.7165
MEM 387.812500 1701179490.8245
MEM 387.812500 1701179490.9324
MEM 387.812500 1701179491.0404
MEM 387.812500 1701179491.1485
MEM 387.812500 1701179491.2526
MEM 387.843750 1701179491.3604
MEM 387.875000 1701179491.4684
MEM 387.875000 1701179491.5764
MEM 387.875000 1701179491.6843
MEM 387.875000 1701179491.7921
MEM 387.875000 1701179491.9001
MEM 387.875000 1701179492.0081
MEM 387.875000 1701179492.1160
MEM 387.875000 1701179492.2240
MEM 387.875000 1701179492.3319
MEM 387.875000 1701179492.4403
MEM 387.875000 1701179492.5483
MEM 387.875000 1701179492.6565
MEM 387.875000 1701179492.7644
MEM 387.875000 1701179492.8723
MEM 387.875000 1701179492.9803
MEM 387.875000 1701179493.0883
MEM 387.875000 1701179493.1963
MEM 387.875000 1701179493.3043
MEM 387.875000 1701179493.4124
MEM 387.875000 1701179493.5206
MEM 387.875000 1701179493.6285
MEM 387.875000 1701179493.7347
MEM 387.875000 1701179493.8429
MEM 387.875000 1701179493.9508
MEM 387.875000 1701179494.0552
MEM 387.875000 1701179494.1632
MEM 387.875000 1701179494.2710
MEM 387.875000 1701179494.3789
MEM 387.875000 1701179494.4869
MEM 387.875000 1701179494.5949
MEM 387.875000 1701179494.7030
MEM 387.875000 1701179494.8110
MEM 387.875000 1701179494.9190
MEM 387.875000 1701179495.0271
MEM 387.875000 1701179495.1355
MEM 387.875000 1701179495.2434
MEM 387.875000 1701179495.3513
MEM 387.875000 1701179495.4593
MEM 387.875000 1701179495.5672
MEM 387.875000 1701179495.6713
MEM 387.875000 1701179495.7795
MEM 387.875000 1701179495.8874
MEM 387.875000 1701179495.9954
MEM 387.875000 1701179496.1034
MEM 387.875000 1701179496.2114
MEM 387.875000 1701179496.3193
MEM 387.875000 1701179496.4274
MEM 387.875000 1701179496.5353
MEM 387.875000 1701179496.6432
MEM 387.875000 1701179496.7512
MEM 387.875000 1701179496.8592
MEM 387.875000 1701179496.9671
MEM 387.875000 1701179497.0751
MEM 387.875000 1701179497.1832
MEM 387.875000 1701179497.2914
MEM 387.875000 1701179497.3993
MEM 387.875000 1701179497.5073
MEM 387.875000 1701179497.6152
MEM 387.875000 1701179497.7231
MEM 387.875000 1701179497.8311
MEM 387.937500 1701179497.9391
MEM 387.937500 1701179498.0471
MEM 387.937500 1701179498.1551
MEM 387.937500 1701179498.2631
MEM 387.937500 1701179498.3712
MEM 387.937500 1701179498.4792
MEM 387.937500 1701179498.5871
MEM 387.937500 1701179498.6950
MEM 387.937500 1701179498.8029
MEM 387.937500 1701179498.9108
MEM 387.937500 1701179499.0189
MEM 387.937500 1701179499.1269
MEM 387.937500 1701179499.2349
MEM 387.937500 1701179499.3429
MEM 387.937500 1701179499.4511
MEM 387.968750 1701179499.5593
MEM 387.968750 1701179499.6640
MEM 387.968750 1701179499.7718
MEM 387.968750 1701179499.8796
MEM 387.968750 1701179499.9844
MEM 387.968750 1701179500.0923
MEM 387.968750 1701179500.2002
MEM 387.968750 1701179500.3082
MEM 387.968750 1701179500.4161
MEM 387.968750 1701179500.5241
MEM 387.968750 1701179500.6321
MEM 387.968750 1701179500.7400
MEM 387.968750 1701179500.8480
MEM 387.968750 1701179500.9561
MEM 387.968750 1701179501.0640
MEM 387.968750 1701179501.1720
MEM 387.968750 1701179501.2800
MEM 387.968750 1701179501.3879
MEM 387.968750 1701179501.4926
MEM 387.968750 1701179501.6006
MEM 387.968750 1701179501.7085
MEM 387.968750 1701179501.8164
MEM 387.968750 1701179501.9243
MEM 387.968750 1701179502.0323
MEM 387.968750 1701179502.1402
MEM 387.968750 1701179502.2480
MEM 387.968750 1701179502.3560
MEM 387.968750 1701179502.4642
MEM 387.968750 1701179502.5723
MEM 387.968750 1701179502.6803
MEM 387.968750 1701179502.7859
MEM 387.968750 1701179502.8940
MEM 387.968750 1701179503.0021
MEM 387.968750 1701179503.1100
MEM 387.968750 1701179503.2180
MEM 387.968750 1701179503.3259
MEM 387.968750 1701179503.4341
MEM 387.968750 1701179503.5421
MEM 387.968750 1701179503.6469
MEM 387.968750 1701179503.7549
MEM 387.968750 1701179503.8628
MEM 387.968750 1701179503.9708
MEM 387.968750 1701179504.0788
MEM 387.968750 1701179504.1870
MEM 387.968750 1701179504.2949
MEM 387.968750 1701179504.4028
MEM 387.968750 1701179504.5107
MEM 387.968750 1701179504.6169
MEM 387.968750 1701179504.7251
MEM 387.968750 1701179504.8338
MEM 387.968750 1701179504.9385
MEM 387.968750 1701179505.0427
MEM 387.968750 1701179505.1457
MEM 387.968750 1701179505.2538
MEM 387.968750 1701179505.3618
MEM 387.968750 1701179505.4698
MEM 387.968750 1701179505.5780
MEM 387.968750 1701179505.6859
MEM 387.968750 1701179505.7939
MEM 387.968750 1701179505.9014
MEM 387.968750 1701179506.0093
MEM 387.968750 1701179506.1135
MEM 387.968750 1701179506.2182
MEM 387.968750 1701179506.3259
MEM 387.968750 1701179506.4301
MEM 387.968750 1701179506.5348
MEM 387.968750 1701179506.6427
MEM 387.968750 1701179506.7513
MEM 387.968750 1701179506.8593
MEM 387.968750 1701179506.9672
MEM 387.968750 1701179507.0752
MEM 387.968750 1701179507.1832
MEM 387.968750 1701179507.2912
MEM 387.968750 1701179507.3992
MEM 387.968750 1701179507.5072
MEM 387.968750 1701179507.6151
MEM 387.968750 1701179507.7230
MEM 387.968750 1701179507.8309
MEM 387.968750 1701179507.9388
MEM 387.968750 1701179508.0468
MEM 387.968750 1701179508.1547
MEM 387.968750 1701179508.2626
MEM 387.968750 1701179508.3706
MEM 387.968750 1701179508.4786
MEM 387.968750 1701179508.5866
MEM 387.968750 1701179508.6946
MEM 387.968750 1701179508.8015
MEM 387.968750 1701179508.9092
MEM 387.968750 1701179509.0139
MEM 387.968750 1701179509.1192
MEM 387.968750 1701179509.2272
MEM 387.968750 1701179509.3351
MEM 387.968750 1701179509.4430
MEM 387.968750 1701179509.5509
MEM 387.968750 1701179509.6589
MEM 387.968750 1701179509.7634
MEM 387.968750 1701179509.8681
MEM 387.968750 1701179509.9762
MEM 387.968750 1701179510.0842
MEM 387.968750 1701179510.1922
MEM 387.968750 1701179510.3003
MEM 387.968750 1701179510.4047
MEM 387.968750 1701179510.5127
MEM 387.968750 1701179510.6206
MEM 387.968750 1701179510.7286
MEM 387.968750 1701179510.8348
MEM 387.984375 1701179510.9426
MEM 387.984375 1701179511.0468
MEM 387.984375 1701179511.1539
MEM 387.984375 1701179511.2598
MEM 387.984375 1701179511.3677
MEM 387.984375 1701179511.4757
MEM 387.984375 1701179511.5837
MEM 387.984375 1701179511.6916
MEM 387.984375 1701179511.7995
MEM 387.984375 1701179511.9074
MEM 387.984375 1701179512.0152
MEM 387.984375 1701179512.1231
MEM 387.984375 1701179512.2285
MEM 387.984375 1701179512.3360
MEM 387.984375 1701179512.4431
MEM 387.984375 1701179512.5509
MEM 387.984375 1701179512.6556
MEM 387.984375 1701179512.7637
MEM 387.984375 1701179512.8716
MEM 387.984375 1701179512.9793
MEM 387.984375 1701179513.0871
MEM 387.984375 1701179513.1931
MEM 387.984375 1701179513.3010
MEM 387.984375 1701179513.4089
MEM 387.984375 1701179513.5169
MEM 387.984375 1701179513.6249
MEM 387.984375 1701179513.7301
MEM 388.000000 1701179513.8380
MEM 388.000000 1701179513.9460
MEM 388.000000 1701179514.0541
MEM 388.000000 1701179514.1622
MEM 388.000000 1701179514.2702
MEM 388.000000 1701179514.3777
MEM 388.000000 1701179514.4858
MEM 388.000000 1701179514.5892
MEM 388.000000 1701179514.6972
MEM 388.000000 1701179514.8050
MEM 388.000000 1701179514.9132
MEM 388.000000 1701179515.0211
MEM 388.000000 1701179515.1294
MEM 388.000000 1701179515.2373
MEM 388.000000 1701179515.3453
MEM 388.000000 1701179515.4534
MEM 388.000000 1701179515.5569
MEM 388.000000 1701179515.6648
MEM 388.000000 1701179515.7728
MEM 388.000000 1701179515.8808
MEM 388.000000 1701179515.9889
MEM 388.000000 1701179516.0967
MEM 388.000000 1701179516.2046
MEM 388.000000 1701179516.3128
MEM 388.000000 1701179516.4207
MEM 388.000000 1701179516.5286
MEM 388.000000 1701179516.6365
MEM 388.000000 1701179516.7445
MEM 388.000000 1701179516.8524
MEM 388.000000 1701179516.9597
MEM 388.000000 1701179517.0677
MEM 388.000000 1701179517.1757
MEM 388.000000 1701179517.2836
MEM 388.000000 1701179517.3915
MEM 388.000000 1701179517.4998
MEM 388.000000 1701179517.6080
MEM 388.000000 1701179517.7160
MEM 388.000000 1701179517.8239
MEM 388.000000 1701179517.9318
MEM 388.000000 1701179518.0398
MEM 388.000000 1701179518.1478
MEM 388.000000 1701179518.2551
MEM 388.000000 1701179518.3598
MEM 388.000000 1701179518.4678
MEM 388.000000 1701179518.5757
MEM 388.000000 1701179518.6839
MEM 388.000000 1701179518.7920
MEM 386.640625 1701179518.9026
MEM 386.875000 1701179519.0107
MEM 386.875000 1701179519.1187
MEM 386.875000 1701179519.2267
MEM 386.875000 1701179519.3299
MEM 386.875000 1701179519.4379
MEM 386.875000 1701179519.5427
MEM 386.875000 1701179519.6508
MEM 386.875000 1701179519.7575
MEM 386.875000 1701179519.8656
MEM 386.875000 1701179519.9698
MEM 386.875000 1701179520.0779
MEM 386.875000 1701179520.1859
MEM 386.875000 1701179520.2898
MEM 386.875000 1701179520.3939
MEM 386.875000 1701179520.5020
MEM 386.875000 1701179520.6101
MEM 386.875000 1701179520.7181
MEM 386.875000 1701179520.8266
MEM 386.500000 1701179520.9348
MEM 386.500000 1701179521.0428
MEM 386.500000 1701179521.1502
MEM 386.500000 1701179521.2582
MEM 386.500000 1701179521.3662
MEM 386.500000 1701179521.4702
MEM 386.500000 1701179521.5771
MEM 386.500000 1701179521.6852
MEM 386.500000 1701179521.7932
MEM 386.484375 1701179521.8984
MEM 386.500000 1701179522.0062
MEM 386.500000 1701179522.1144
MEM 386.500000 1701179522.2223
MEM 386.500000 1701179522.3303
MEM 386.500000 1701179522.4344
MEM 386.500000 1701179522.5424
MEM 386.500000 1701179522.6504
MEM 386.796875 1701179522.7589
MEM 386.796875 1701179522.8669
MEM 386.796875 1701179522.9698
MEM 386.796875 1701179523.0778
MEM 386.796875 1701179523.1831
MEM 386.796875 1701179523.2900
MEM 386.796875 1701179523.3939
MEM 386.796875 1701179523.4999
MEM 386.796875 1701179523.6072
MEM 386.796875 1701179523.7151
MEM 386.796875 1701179523.8230
MEM 386.796875 1701179523.9302
MEM 386.796875 1701179524.0383
MEM 386.796875 1701179524.1463
MEM 386.796875 1701179524.2535
MEM 386.796875 1701179524.3616
MEM 386.796875 1701179524.4696
MEM 386.796875 1701179524.5776
MEM 386.796875 1701179524.6858
MEM 386.796875 1701179524.7914
MEM 386.796875 1701179524.8957
MEM 386.796875 1701179525.0024
MEM 386.796875 1701179525.1084
MEM 386.796875 1701179525.2165
MEM 386.796875 1701179525.3199
MEM 386.796875 1701179525.4279
MEM 386.796875 1701179525.5319
MEM 386.796875 1701179525.6365
MEM 386.796875 1701179525.7445
MEM 386.796875 1701179525.8524
MEM 386.796875 1701179525.9604
MEM 386.796875 1701179526.0682
MEM 386.796875 1701179526.1762
MEM 386.796875 1701179526.2806
MEM 386.796875 1701179526.3846
MEM 386.796875 1701179526.4928
MEM 386.796875 1701179526.6006
MEM 386.796875 1701179526.7057
MEM 386.796875 1701179526.8137
MEM 386.796875 1701179526.9197
MEM 386.796875 1701179527.0276
MEM 386.796875 1701179527.1316
MEM 386.796875 1701179527.2395
MEM 386.796875 1701179527.3431
MEM 386.796875 1701179527.4503
MEM 386.796875 1701179527.5583
MEM 386.796875 1701179527.6662
MEM 386.796875 1701179527.7721
MEM 386.796875 1701179527.8771
MEM 386.796875 1701179527.9853
MEM 386.796875 1701179528.0925
MEM 386.796875 1701179528.1995
MEM 386.796875 1701179528.3075
MEM 386.796875 1701179528.4136
MEM 386.796875 1701179528.5205
MEM 386.796875 1701179528.6273
MEM 386.796875 1701179528.7329
MEM 386.796875 1701179528.8408
MEM 386.796875 1701179528.9489
MEM 387.000000 1701179529.0542
MEM 387.000000 1701179529.1624
MEM 387.000000 1701179529.2659
MEM 387.000000 1701179529.3703
MEM 387.000000 1701179529.4765
MEM 387.000000 1701179529.5832
MEM 387.000000 1701179529.6911
MEM 387.000000 1701179529.7992
MEM 387.000000 1701179529.9073
MEM 387.000000 1701179530.0151
MEM 387.000000 1701179530.1233
MEM 387.000000 1701179530.2311
MEM 387.000000 1701179530.3352
MEM 387.000000 1701179530.4392
MEM 387.000000 1701179530.5475
MEM 387.000000 1701179530.6554
MEM 387.000000 1701179530.7633
MEM 387.000000 1701179530.8712
MEM 387.000000 1701179530.9791
MEM 387.000000 1701179531.0870
MEM 387.000000 1701179531.1952
MEM 387.000000 1701179531.3032
MEM 387.000000 1701179531.4111
MEM 387.000000 1701179531.5192
MEM 387.000000 1701179531.6223
MEM 387.000000 1701179531.7303
MEM 387.000000 1701179531.8385
MEM 387.000000 1701179531.9432
MEM 387.000000 1701179532.0511
MEM 387.000000 1701179532.1591
MEM 387.000000 1701179532.2670
MEM 387.000000 1701179532.3750
MEM 387.000000 1701179532.4829
MEM 387.000000 1701179532.5906
MEM 387.000000 1701179532.6986
MEM 387.000000 1701179532.8065
MEM 387.000000 1701179532.9145
MEM 387.000000 1701179533.0225
MEM 387.000000 1701179533.1304
MEM 387.000000 1701179533.2384
MEM 387.000000 1701179533.3463
MEM 387.000000 1701179533.4542
MEM 387.000000 1701179533.5594
MEM 387.000000 1701179533.6658
MEM 387.000000 1701179533.7699
MEM 387.000000 1701179533.8779
MEM 387.000000 1701179533.9833
MEM 387.000000 1701179534.0901
MEM 387.000000 1701179534.1981
MEM 387.000000 1701179534.3024
MEM 387.000000 1701179534.4073
MEM 387.000000 1701179534.5134
MEM 387.000000 1701179534.6179
MEM 387.000000 1701179534.7258
MEM 387.000000 1701179534.8340
MEM 387.000000 1701179534.9422
MEM 387.000000 1701179535.0500
MEM 387.000000 1701179535.1566
MEM 387.000000 1701179535.2645
MEM 387.000000 1701179535.3725
MEM 387.000000 1701179535.4805
MEM 387.000000 1701179535.5884
MEM 386.296875 1701179535.6972
MEM 363.125000 1701179535.8058
MEM 365.968750 1701179535.9132
MEM 366.000000 1701179536.0212
MEM 366.000000 1701179536.1294
MEM 366.000000 1701179536.2374
MEM 366.000000 1701179536.3454
MEM 366.000000 1701179536.4532
MEM 366.000000 1701179536.5611
MEM 366.000000 1701179536.6692
MEM 366.000000 1701179536.7757
MEM 366.000000 1701179536.8839
MEM 366.031250 1701179536.9924
MEM 366.031250 1701179537.0968
MEM 366.031250 1701179537.2046
MEM 366.046875 1701179537.3129
MEM 366.046875 1701179537.4180
MEM 366.046875 1701179537.5260
MEM 366.046875 1701179537.6343
MEM 366.046875 1701179537.7415
MEM 366.046875 1701179537.8496
MEM 366.046875 1701179537.9550
MEM 366.046875 1701179538.0629
MEM 366.062500 1701179538.1672
MEM 366.062500 1701179538.2753
MEM 366.062500 1701179538.3835
MEM 366.062500 1701179538.4900
MEM 366.062500 1701179538.5981
MEM 366.062500 1701179538.7067
MEM 322.734375 1701179538.8125
MEM 322.796875 1701179538.9192
MEM 322.796875 1701179539.0272
MEM 322.796875 1701179539.1352
MEM 322.796875 1701179539.2431
MEM 378.234375 1701179539.3512
MEM 378.234375 1701179539.4592
MEM 378.234375 1701179539.5645
MEM 378.234375 1701179539.6726
MEM 378.390625 1701179539.7779
MEM 378.390625 1701179539.8818
MEM 379.890625 1701179539.9847
MEM 380.562500 1701179540.0931
MEM 380.671875 1701179540.1997
MEM 380.703125 1701179540.3077
MEM 381.015625 1701179540.4156
MEM 381.015625 1701179540.5236
MEM 381.015625 1701179540.6315
MEM 381.015625 1701179540.7383
MEM 381.015625 1701179540.8464
MEM 381.015625 1701179540.9547
MEM 381.015625 1701179541.0629
MEM 381.015625 1701179541.1709
MEM 381.015625 1701179541.2765
MEM 381.015625 1701179541.3805
MEM 381.015625 1701179541.4884
MEM 381.015625 1701179541.5964
MEM 381.015625 1701179541.7045
MEM 381.015625 1701179541.8127
MEM 381.015625 1701179541.9206
MEM 381.015625 1701179542.0286
MEM 381.015625 1701179542.1366
MEM 381.015625 1701179542.2446
MEM 381.015625 1701179542.3486
MEM 381.015625 1701179542.4526
