CMDLINE python RQAOA_run_recalculations_v2.py
MEM 2372.480469 1706516160.0105
MEM 2372.480469 1706516160.1456
MEM 2372.480469 1706516160.2808
MEM 2372.984375 1706516160.4164
MEM 2372.984375 1706516160.5540
MEM 2373.496094 1706516160.6897
MEM 2374.000000 1706516160.8262
MEM 2374.000000 1706516160.9626
MEM 2374.503906 1706516161.0996
MEM 2374.746094 1706516161.2360
MEM 2375.261719 1706516161.3710
MEM 2375.261719 1706516161.5085
MEM 2375.503906 1706516161.6479
MEM 2377.050781 1706516161.7903
MEM 2377.566406 1706516161.9272
MEM 2377.566406 1706516162.0642
MEM 2378.078125 1706516162.2019
MEM 2378.335938 1706516162.3871
MEM 2378.335938 1706516162.5247
MEM 2378.335938 1706516162.6611
MEM 2378.593750 1706516162.8286
MEM 2378.593750 1706516162.9648
MEM 2378.593750 1706516163.1003
MEM 2378.593750 1706516163.2352
MEM 2378.593750 1706516163.4347
MEM 2378.820312 1706516163.5737
MEM 2379.308594 1706516163.7096
MEM 2379.308594 1706516163.8455
MEM 2379.308594 1706516163.9800
MEM 2379.566406 1706516164.1146
MEM 2379.566406 1706516164.2496
MEM 2379.566406 1706516164.3848
MEM 2379.824219 1706516164.5217
MEM 2380.062500 1706516164.6578
MEM 2380.062500 1706516164.7935
MEM 2380.062500 1706516164.9291
MEM 2380.062500 1706516165.0662
MEM 2380.320312 1706516165.2030
MEM 2380.320312 1706516165.3396
MEM 2380.578125 1706516165.4761
MEM 2380.578125 1706516165.6136
MEM 2380.835938 1706516165.7503
MEM 2380.835938 1706516165.8871
MEM 2381.093750 1706516166.0233
MEM 2381.093750 1706516166.1597
MEM 2381.351562 1706516166.2956
MEM 2381.867188 1706516166.4305
MEM 2381.867188 1706516166.5652
MEM 2382.382812 1706516166.7004
MEM 2382.640625 1706516166.8357
MEM 2382.640625 1706516166.9726
MEM 2382.640625 1706516167.1080
MEM 2382.640625 1706516167.2437
MEM 2382.898438 1706516167.3788
MEM 2382.898438 1706516167.5139
MEM 2382.898438 1706516167.6506
MEM 2383.132812 1706516167.7889
MEM 2383.390625 1706516167.9258
MEM 2383.648438 1706516168.0624
MEM 2383.648438 1706516168.2007
MEM 2383.898438 1706516168.3389
MEM 2383.898438 1706516168.4747
MEM 2383.898438 1706516168.6104
MEM 2384.156250 1706516168.7461
MEM 2384.156250 1706516168.8819
MEM 2384.414062 1706516169.0183
MEM 2384.671875 1706516169.1538
MEM 2384.929688 1706516169.2902
MEM 2384.929688 1706516169.4262
MEM 2385.445312 1706516169.5618
MEM 2385.445312 1706516169.6969
MEM 2385.703125 1706516169.8329
MEM 2385.960938 1706516169.9691
MEM 2386.210938 1706516170.1065
MEM 2386.210938 1706516170.2439
MEM 2386.468750 1706516170.3809
MEM 2386.726562 1706516170.5163
MEM 2386.984375 1706516170.6513
MEM 2386.984375 1706516170.7879
MEM 2386.984375 1706516170.9257
MEM 2387.242188 1706516171.0625
MEM 2387.500000 1706516171.2002
MEM 2387.500000 1706516171.3410
MEM 2387.847656 1706516171.4817
MEM 2387.847656 1706516171.6225
MEM 2387.847656 1706516171.7625
MEM 2387.847656 1706516171.9025
MEM 2387.902344 1706516172.0427
MEM 2388.671875 1706516172.1831
MEM 2388.671875 1706516172.3225
MEM 2388.929688 1706516172.4692
MEM 2389.187500 1706516172.6075
MEM 2389.445312 1706516172.7475
MEM 2389.695312 1706516172.8865
MEM 2389.695312 1706516173.0260
MEM 2390.210938 1706516173.1660
MEM 2390.210938 1706516173.3060
MEM 2390.210938 1706516173.4653
MEM 2390.445312 1706516173.6121
MEM 2390.703125 1706516173.7511
MEM 2390.957031 1706516173.8901
MEM 2390.957031 1706516174.0290
MEM 2390.957031 1706516174.1686
MEM 2391.214844 1706516174.3084
MEM 2391.214844 1706516174.4477
MEM 2391.472656 1706516174.5855
MEM 2391.730469 1706516174.7260
MEM 2392.246094 1706516174.8660
MEM 2392.503906 1706516175.0072
MEM 2392.503906 1706516175.1472
MEM 2392.761719 1706516175.2876
MEM 2392.761719 1706516175.4277
MEM 2393.273438 1706516175.5680
MEM 2393.273438 1706516175.7078
MEM 2393.531250 1706516175.8479
MEM 2394.019531 1706516175.9881
MEM 2394.019531 1706516176.1278
MEM 2394.277344 1706516176.2671
MEM 2394.277344 1706516176.4067
MEM 2394.277344 1706516176.5473
MEM 2394.277344 1706516176.6879
MEM 2394.484375 1706516176.8283
MEM 2395.000000 1706516176.9680
MEM 2395.253906 1706516177.1081
MEM 2395.726562 1706516177.2482
MEM 2395.726562 1706516177.3879
MEM 2395.726562 1706516177.5276
MEM 2395.726562 1706516177.6670
MEM 2395.726562 1706516177.8072
MEM 2395.980469 1706516177.9479
MEM 2396.238281 1706516178.0887
MEM 2396.496094 1706516178.2287
MEM 2396.496094 1706516178.3671
MEM 2396.753906 1706516178.5073
MEM 2396.753906 1706516178.6473
MEM 2397.011719 1706516178.7882
MEM 2397.269531 1706516178.9340
MEM 2397.785156 1706516179.0738
MEM 2398.042969 1706516179.2140
MEM 2398.300781 1706516179.3541
MEM 2398.812500 1706516179.4926
MEM 2398.812500 1706516179.6312
MEM 2399.578125 1706516179.7698
MEM 2399.578125 1706516179.9089
MEM 2399.835938 1706516180.0467
MEM 2400.093750 1706516180.1850
MEM 2400.351562 1706516180.3231
MEM 2400.351562 1706516180.4610
MEM 2400.351562 1706516180.5990
MEM 2400.609375 1706516180.7370
MEM 2400.609375 1706516180.8748
MEM 2400.609375 1706516181.0128
MEM 2400.609375 1706516181.1507
MEM 2401.050781 1706516181.2891
MEM 2401.050781 1706516181.4275
MEM 2401.308594 1706516181.5664
MEM 2401.566406 1706516181.7053
MEM 2401.824219 1706516181.8444
MEM 2401.824219 1706516181.9824
MEM 2402.339844 1706516182.1208
MEM 2402.597656 1706516182.2594
MEM 2402.855469 1706516182.3972
MEM 2402.855469 1706516182.5353
MEM 2403.113281 1706516182.6742
MEM 2403.113281 1706516182.8128
MEM 2403.113281 1706516182.9511
MEM 2403.371094 1706516183.0898
MEM 2403.628906 1706516183.2291
MEM 2403.628906 1706516183.3680
MEM 2403.628906 1706516183.5071
MEM 2403.628906 1706516183.6455
MEM 2404.140625 1706516183.7835
MEM 2404.398438 1706516183.9230
MEM 2404.652344 1706516184.0633
MEM 2404.652344 1706516184.2028
MEM 2404.652344 1706516184.3428
MEM 2405.167969 1706516184.4828
MEM 2405.167969 1706516184.6229
MEM 2405.167969 1706516184.7641
MEM 2405.425781 1706516184.9006
MEM 2405.683594 1706516185.0378
MEM 2405.941406 1706516185.1736
MEM 2405.941406 1706516185.3093
MEM 2405.941406 1706516185.4448
MEM 2406.199219 1706516185.5803
MEM 2406.457031 1706516185.7161
MEM 2406.457031 1706516185.8534
MEM 2407.226562 1706516185.9898
MEM 2407.226562 1706516186.1253
MEM 2407.742188 1706516186.2645
MEM 2407.742188 1706516186.4014
MEM 2408.000000 1706516186.5392
MEM 2408.257812 1706516186.6742
MEM 2408.257812 1706516186.8113
MEM 2408.515625 1706516186.9479
MEM 2409.031250 1706516187.0838
MEM 2409.031250 1706516187.2189
MEM 2409.546875 1706516187.3544
MEM 2409.546875 1706516187.4894
MEM 2409.546875 1706516187.6248
MEM 2409.804688 1706516187.7611
MEM 2409.804688 1706516187.8975
MEM 2409.804688 1706516188.0327
MEM 2410.058594 1706516188.1683
MEM 2410.058594 1706516188.3038
MEM 2410.058594 1706516188.4411
MEM 2410.316406 1706516188.5785
MEM 2410.316406 1706516188.7157
MEM 2410.574219 1706516188.8538
MEM 2411.089844 1706516188.9919
MEM 2411.089844 1706516189.1290
MEM 2411.089844 1706516189.2687
MEM 2411.343750 1706516189.4053
MEM 2411.773438 1706516189.5417
MEM 2411.773438 1706516189.6784
MEM 2411.773438 1706516189.8162
MEM 2411.773438 1706516189.9532
MEM 2412.007812 1706516190.0896
MEM 2412.265625 1706516190.2280
MEM 2412.265625 1706516190.3663
MEM 2412.781250 1706516190.5038
MEM 2412.781250 1706516190.6397
MEM 2412.781250 1706516190.7752
MEM 2413.039062 1706516190.9106
MEM 2413.296875 1706516191.0476
MEM 2413.296875 1706516191.1830
MEM 2413.546875 1706516191.3183
MEM 2413.546875 1706516191.4541
MEM 2413.804688 1706516191.5903
MEM 2414.320312 1706516191.7254
MEM 2414.320312 1706516191.8611
MEM 2414.777344 1706516191.9974
MEM 2414.777344 1706516192.1343
MEM 2415.035156 1706516192.2723
MEM 2415.035156 1706516192.4138
MEM 2415.035156 1706516192.5507
MEM 2415.421875 1706516192.6872
MEM 2415.679688 1706516192.8240
MEM 2415.937500 1706516192.9620
MEM 2416.195312 1706516193.0992
MEM 2416.195312 1706516193.2365
MEM 2416.453125 1706516193.3738
MEM 2416.710938 1706516193.5109
MEM 2416.710938 1706516193.6480
MEM 2417.226562 1706516193.7833
MEM 2417.226562 1706516193.9189
MEM 2417.226562 1706516194.0545
MEM 2417.226562 1706516194.1902
MEM 2417.484375 1706516194.3269
MEM 2417.484375 1706516194.4627
MEM 2417.484375 1706516194.5982
MEM 2418.000000 1706516194.7329
MEM 2418.000000 1706516194.8679
MEM 2418.257812 1706516195.0032
MEM 2418.515625 1706516195.1407
MEM 2418.515625 1706516195.2768
MEM 2419.031250 1706516195.4133
MEM 2419.289062 1706516195.5496
MEM 2419.289062 1706516195.6877
MEM 2419.804688 1706516195.8249
MEM 2419.804688 1706516195.9617
MEM 2420.062500 1706516196.0969
MEM 2420.320312 1706516196.2316
MEM 2420.835938 1706516196.3669
MEM 2421.093750 1706516196.5033
MEM 2421.093750 1706516196.6394
MEM 2421.351562 1706516196.7748
MEM 2421.351562 1706516196.9105
MEM 2421.609375 1706516197.0457
MEM 2421.867188 1706516197.1810
MEM 2421.867188 1706516197.3173
MEM 2421.867188 1706516197.4526
MEM 2421.867188 1706516197.5880
MEM 2422.113281 1706516197.7258
MEM 2422.371094 1706516197.8624
MEM 2422.371094 1706516198.0000
MEM 2422.371094 1706516198.1367
MEM 2422.886719 1706516198.2734
MEM 2423.144531 1706516198.4098
MEM 2423.402344 1706516198.5457
MEM 2423.660156 1706516198.6809
MEM 2423.660156 1706516198.8179
MEM 2423.660156 1706516198.9539
MEM 2423.660156 1706516199.0897
MEM 2423.917969 1706516199.2252
MEM 2423.917969 1706516199.3634
MEM 2424.175781 1706516199.5006
MEM 2424.433594 1706516199.6360
MEM 2424.433594 1706516199.7710
MEM 2424.691406 1706516199.9063
MEM 2425.207031 1706516200.0449
MEM 2425.464844 1706516200.1831
MEM 2425.980469 1706516200.3211
MEM 2425.980469 1706516200.4595
MEM 2426.238281 1706516200.5975
MEM 2426.238281 1706516200.7339
MEM 2426.496094 1706516200.8715
MEM 2426.753906 1706516201.0110
MEM 2427.011719 1706516201.1466
MEM 2427.269531 1706516201.2838
MEM 2427.785156 1706516201.4203
MEM 2427.785156 1706516201.5567
MEM 2428.042969 1706516201.6974
MEM 2428.300781 1706516201.8334
MEM 2428.558594 1706516201.9729
MEM 2428.558594 1706516202.1114
MEM 2428.558594 1706516202.2479
MEM 2428.816406 1706516202.3844
MEM 2428.816406 1706516202.5212
MEM 2429.074219 1706516202.6581
MEM 2429.320312 1706516202.7936
MEM 2429.578125 1706516202.9302
MEM 2429.578125 1706516203.0656
MEM 2430.093750 1706516203.1992
MEM 2430.093750 1706516203.3340
MEM 2430.093750 1706516203.4697
MEM 2430.351562 1706516203.6048
MEM 2430.609375 1706516203.7421
MEM 2430.609375 1706516203.8787
MEM 2430.609375 1706516204.0174
MEM 2430.609375 1706516204.1573
MEM 2430.609375 1706516204.2929
MEM 2430.867188 1706516204.4311
MEM 2431.121094 1706516204.5676
MEM 2431.121094 1706516204.7045
MEM 2431.121094 1706516204.8409
MEM 2431.894531 1706516204.9774
MEM 2432.667969 1706516205.1127
MEM 2433.957031 1706516205.2479
MEM 2433.957031 1706516205.3855
MEM 2433.957031 1706516205.5210
MEM 2434.214844 1706516205.6566
MEM 2434.214844 1706516205.7922
MEM 2434.214844 1706516205.9279
MEM 2434.472656 1706516206.0636
MEM 2434.730469 1706516206.1988
MEM 2434.988281 1706516206.3348
MEM 2435.246094 1706516206.4721
MEM 2435.246094 1706516206.6106
MEM 2435.503906 1706516206.7493
MEM 2435.761719 1706516206.8890
MEM 2435.761719 1706516207.0279
MEM 2435.761719 1706516207.1673
MEM 2436.019531 1706516207.3067
MEM 2436.019531 1706516207.4462
MEM 2436.277344 1706516207.5861
MEM 2436.535156 1706516207.7260
MEM 2436.789062 1706516207.8660
MEM 2436.789062 1706516208.0068
MEM 2437.304688 1706516208.1471
MEM 2437.304688 1706516208.2879
MEM 2437.562500 1706516208.4289
MEM 2437.820312 1706516208.5709
MEM 2437.820312 1706516208.7121
MEM 2437.820312 1706516208.8527
MEM 2438.078125 1706516208.9926
MEM 2438.078125 1706516209.1325
MEM 2438.078125 1706516209.2718
MEM 2438.335938 1706516209.4113
MEM 2438.335938 1706516209.5500
MEM 2438.851562 1706516209.6880
MEM 2438.851562 1706516209.8244
MEM 2439.367188 1706516209.9601
MEM 2439.367188 1706516210.0970
MEM 2439.882812 1706516210.2341
MEM 2440.140625 1706516210.3730
MEM 2440.140625 1706516210.5129
MEM 2440.398438 1706516210.6512
MEM 2440.656250 1706516210.7886
MEM 2441.171875 1706516210.9264
MEM 2441.429688 1706516211.0637
MEM 2441.429688 1706516211.2014
MEM 2441.687500 1706516211.3389
MEM 2441.941406 1706516211.4771
MEM 2442.199219 1706516211.6151
MEM 2442.199219 1706516211.7529
MEM 2442.199219 1706516211.8904
MEM 2442.457031 1706516212.0292
MEM 2442.457031 1706516212.1677
MEM 2442.457031 1706516212.3059
MEM 2442.714844 1706516212.4443
MEM 2442.714844 1706516212.5822
MEM 2443.222656 1706516212.7196
MEM 2443.222656 1706516212.8643
MEM 2443.222656 1706516213.0010
MEM 2443.738281 1706516213.1373
MEM 2443.996094 1706516213.2743
MEM 2444.242188 1706516213.4123
MEM 2444.242188 1706516213.5487
MEM 2444.242188 1706516213.6842
MEM 2444.500000 1706516213.8200
MEM 2444.757812 1706516213.9554
MEM 2444.757812 1706516214.0913
MEM 2444.757812 1706516214.2279
MEM 2445.015625 1706516214.3632
MEM 2445.257812 1706516214.4983
MEM 2445.257812 1706516214.6341
MEM 2445.515625 1706516214.7741
MEM 2445.773438 1706516214.9089
MEM 2445.773438 1706516215.0438
MEM 2446.031250 1706516215.1808
MEM 2446.546875 1706516215.3171
MEM 2446.804688 1706516215.4521
MEM 2446.804688 1706516215.5879
MEM 2447.062500 1706516215.7236
MEM 2447.320312 1706516215.8626
MEM 2447.578125 1706516215.9984
MEM 2447.835938 1706516216.1344
MEM 2447.835938 1706516216.2704
MEM 2448.093750 1706516216.4074
MEM 2448.093750 1706516216.5452
MEM 2448.351562 1706516216.6811
MEM 2448.351562 1706516216.8175
MEM 2448.609375 1706516216.9523
MEM 2448.609375 1706516217.1062
MEM 2449.125000 1706516217.2399
MEM 2449.640625 1706516217.3757
MEM 2458.285156 1706516217.5122
MEM 2458.914062 1706516217.6482
MEM 2459.429688 1706516217.7996
MEM 2461.480469 1706516217.9359
MEM 2469.214844 1706516218.0741
MEM 2475.917969 1706516218.2097
MEM 2483.394531 1706516218.3455
MEM 2491.640625 1706516218.4812
MEM 2496.023438 1706516218.6175
MEM 2500.148438 1706516218.8057
MEM 2507.367188 1706516218.9437
MEM 2514.328125 1706516219.0787
MEM 2522.062500 1706516219.2157
MEM 2529.281250 1706516219.3528
MEM 2535.468750 1706516219.4890
MEM 2543.718750 1706516219.6260
MEM 2550.679688 1706516219.7621
MEM 2558.156250 1706516219.8975
MEM 2564.855469 1706516220.0341
MEM 2580.121094 1706516220.1711
MEM 2592.234375 1706516220.3073
MEM 2606.406250 1706516220.4435
MEM 2621.875000 1706516220.5790
MEM 2634.847656 1706516220.7164
MEM 2648.039062 1706516220.8528
MEM 2663.613281 1706516220.9898
MEM 2675.695312 1706516221.1275
MEM 2682.855469 1706516221.2642
MEM 2688.718750 1706516221.3997
MEM 2694.339844 1706516221.5349
MEM 2708.902344 1706516221.6718
MEM 2721.988281 1706516221.8082
MEM 2735.222656 1706516221.9461
MEM 2750.242188 1706516222.0845
MEM 2764.488281 1706516222.2214
MEM 2778.207031 1706516222.3582
MEM 2790.328125 1706516222.4934
MEM 2805.824219 1706516222.6327
MEM 2818.605469 1706516222.7691
MEM 2831.242188 1706516222.9048
MEM 2846.519531 1706516223.0401
MEM 2860.824219 1706516223.1753
MEM 2873.542969 1706516223.3119
MEM 2885.875000 1706516223.4477
MEM 2893.093750 1706516223.5830
MEM 2900.570312 1706516223.7193
MEM 2908.304688 1706516223.8581
MEM 2919.484375 1706516223.9934
MEM 2931.457031 1706516224.1287
MEM 2946.203125 1706516224.2646
MEM 2959.480469 1706516224.3996
MEM 2974.070312 1706516224.5353
MEM 2986.804688 1706516224.6714
MEM 3001.835938 1706516224.8079
MEM 3015.398438 1706516224.9445
MEM 3029.613281 1706516225.0810
MEM 3043.144531 1706516225.2183
MEM 3059.464844 1706516225.3569
MEM 3070.554688 1706516225.4952
MEM 3087.308594 1706516225.6315
MEM 3093.332031 1706516225.7672
MEM 3098.648438 1706516225.9031
MEM 3103.140625 1706516226.0443
MEM 3107.523438 1706516226.1792
MEM 3111.000000 1706516226.3154
MEM 3115.222656 1706516226.4526
MEM 3119.085938 1706516226.5878
MEM 3121.707031 1706516226.7237
MEM 3128.179688 1706516226.8597
MEM 3130.367188 1706516226.9950
MEM 3133.480469 1706516227.1303
MEM 3139.027344 1706516227.2665
MEM 3141.746094 1706516227.4019
MEM 3146.839844 1706516227.5377
MEM 3152.855469 1706516227.6758
MEM 3158.789062 1706516227.8140
MEM 3164.953125 1706516227.9512
MEM 3169.984375 1706516228.0891
MEM 3176.441406 1706516228.2265
MEM 3183.304688 1706516228.3626
MEM 3188.089844 1706516228.4981
MEM 3193.925781 1706516228.6331
MEM 3199.500000 1706516228.7677
MEM 3204.503906 1706516228.9015
MEM 3209.437500 1706516229.0349
MEM 3214.378906 1706516229.1719
MEM 3221.023438 1706516229.3079
MEM 3225.546875 1706516229.4441
MEM 3225.546875 1706516229.5802
MEM 3225.546875 1706516229.7161
MEM 3225.546875 1706516229.8518
MEM 3225.546875 1706516229.9888
MEM 3225.546875 1706516230.1247
MEM 3225.968750 1706516230.2633
MEM 3225.968750 1706516230.4014
MEM 3230.023438 1706516230.5410
MEM 3236.265625 1706516230.6784
MEM 3242.929688 1706516230.8180
MEM 3250.058594 1706516230.9680
MEM 3250.058594 1706516231.1091
MEM 3250.058594 1706516231.2503
MEM 3250.058594 1706516231.4030
MEM 3250.058594 1706516231.5422
MEM 3250.058594 1706516231.6830
MEM 3250.058594 1706516231.8235
MEM 3250.058594 1706516231.9642
MEM 3250.058594 1706516232.1039
MEM 3250.058594 1706516232.2439
MEM 3250.058594 1706516232.3843
MEM 3256.082031 1706516232.5228
MEM 3258.761719 1706516232.6613
MEM 3270.644531 1706516232.7996
MEM 3272.253906 1706516232.9384
MEM 3274.296875 1706516233.0768
MEM 3274.296875 1706516233.2155
MEM 3274.296875 1706516233.3548
MEM 3274.296875 1706516233.4947
MEM 3274.433594 1706516233.6351
MEM 3274.484375 1706516233.7737
MEM 3274.484375 1706516233.9117
MEM 3274.484375 1706516234.0503
MEM 3274.484375 1706516234.1884
MEM 3274.484375 1706516234.3268
MEM 3274.484375 1706516234.4661
MEM 3274.484375 1706516234.6047
MEM 3275.445312 1706516234.7434
MEM 3275.484375 1706516234.8820
MEM 3275.484375 1706516235.0203
MEM 3275.953125 1706516235.1587
MEM 3276.335938 1706516235.2965
MEM 3276.335938 1706516235.4351
MEM 3276.335938 1706516235.5734
MEM 3276.335938 1706516235.7123
MEM 3276.335938 1706516235.8512
MEM 3276.335938 1706516235.9901
MEM 3276.335938 1706516236.1307
MEM 3276.335938 1706516236.2699
MEM 3276.335938 1706516236.4083
MEM 3277.324219 1706516236.5473
MEM 3278.945312 1706516236.6857
MEM 3280.261719 1706516236.8240
MEM 3280.281250 1706516236.9614
MEM 3285.640625 1706516237.0976
MEM 3291.664062 1706516237.2334
MEM 3299.238281 1706516237.3694
MEM 3299.789062 1706516237.5077
MEM 3299.851562 1706516237.6444
MEM 3289.339844 1706516237.7809
MEM 3289.339844 1706516237.9176
MEM 3289.339844 1706516238.0540
MEM 3290.652344 1706516238.1926
MEM 3290.652344 1706516238.3294
MEM 3290.652344 1706516238.4663
MEM 3290.652344 1706516238.6052
MEM 3292.902344 1706516238.7419
MEM 3289.750000 1706516238.8867
MEM 3294.539062 1706516239.0298
MEM 3289.214844 1706516239.1665
MEM 3289.214844 1706516239.3038
MEM 3289.214844 1706516239.4409
MEM 3289.214844 1706516239.5775
MEM 3289.214844 1706516239.7137
MEM 3289.214844 1706516239.8495
MEM 3289.214844 1706516239.9853
MEM 3289.214844 1706516240.1208
MEM 3289.214844 1706516240.2563
MEM 3289.214844 1706516240.3920
MEM 3289.222656 1706516240.5286
MEM 3289.222656 1706516240.6642
MEM 3289.222656 1706516240.8070
MEM 3289.222656 1706516240.9442
MEM 3289.222656 1706516241.0807
MEM 3289.222656 1706516241.2170
MEM 3289.222656 1706516241.3531
MEM 3289.222656 1706516241.4885
MEM 3289.222656 1706516241.6261
MEM 3289.222656 1706516241.7623
MEM 3289.222656 1706516241.8978
MEM 3289.222656 1706516242.0333
MEM 3289.222656 1706516242.1686
MEM 3289.222656 1706516242.3037
MEM 3289.222656 1706516242.4388
MEM 3289.222656 1706516242.5747
MEM 3289.222656 1706516242.7096
MEM 3289.222656 1706516242.8455
MEM 3289.222656 1706516242.9822
MEM 3278.746094 1706516243.1198
MEM 3278.828125 1706516243.2565
MEM 3278.828125 1706516243.3921
MEM 3278.828125 1706516243.5288
MEM 3278.828125 1706516243.6666
MEM 3278.828125 1706516243.8019
MEM 3278.828125 1706516243.9367
MEM 3278.828125 1706516244.0721
MEM 3278.828125 1706516244.2107
MEM 3278.828125 1706516244.3468
MEM 3278.828125 1706516244.4864
MEM 3278.828125 1706516244.6199
MEM 3278.828125 1706516244.7561
MEM 3278.828125 1706516244.8962
MEM 3278.828125 1706516245.0349
MEM 3278.828125 1706516245.1742
MEM 3278.828125 1706516245.3128
MEM 3278.828125 1706516245.4507
MEM 3278.828125 1706516245.5898
MEM 3279.054688 1706516245.7329
MEM 3279.054688 1706516245.8705
MEM 3279.054688 1706516246.0107
MEM 3284.613281 1706516246.1480
MEM 3290.304688 1706516246.2862
MEM 3297.785156 1706516246.4237
MEM 3304.046875 1706516246.5587
MEM 3309.359375 1706516246.6947
MEM 3312.039062 1706516246.8314
MEM 3317.476562 1706516246.9686
MEM 3322.914062 1706516247.1051
MEM 3322.914062 1706516247.2410
